Country,Date,Sentiment Score,Positive,Negative,ratio
IT,25-06-2020,0.0096875,2,6,0.333333333
IT,27-06-2020,0.181274801,3,9,0.333333333
IT,28-06-2020,0.173993506,2,5,0.4
IT,29-06-2020,0.036607143,1,6,0.166666667
IT,30-06-2020,0.109410431,2,5,0.4
IT,01-07-2020,0.111043388,4,7,0.571428571
IT,02-07-2020,0.17957672,2,4,0.5
IT,04-07-2020,0.036481061,1,9,0.111111111
IT,07-07-2020,0.270227273,4,3,1.333333333
IT,08-07-2020,0.126799242,2,10,0.2
IT,09-07-2020,0.195857143,3,2,1.5
IT,10-07-2020,0.208819445,4,4,1
IT,11-07-2020,0.217023809,4,3,1.333333333
IT,12-07-2020,0.121896825,3,7,0.428571429
IT,13-07-2020,0.090341682,3,8,0.375
IT,14-07-2020,0.145930556,4,6,0.666666667
IT,17-07-2020,0.172140152,3,5,0.6
IT,18-07-2020,0.179074074,4,5,0.8
IT,19-07-2020,0.130563447,4,4,1
IT,20-07-2020,0.150337302,2,3,0.666666667
IT,21-07-2020,0.154398148,3,6,0.5
IT,22-07-2020,0.047502755,3,8,0.375
IT,23-07-2020,0.167425595,4,6,0.666666667
IT,24-07-2020,0.260842803,6,5,1.2
IT,25-07-2020,0.32401862,8,5,1.6
IT,27-07-2020,0.096666667,1,4,0.25
IT,30-07-2020,0.14047619,3,4,0.75
IT,01-08-2020,0.17924845,3,8,0.375
IT,02-08-2020,-0.005266955,1,6,0.166666667
IT,03-08-2020,0.127619048,2,5,0.4
IT,04-08-2020,0.130625,2,8,0.25
IT,05-08-2020,0.175411468,8,9,0.888888889
IT,11-08-2020,0.143279762,3,4,0.75
IT,12-08-2020,0.1725,4,2,2
IT,13-08-2020,0.332378472,1,1,1
IT,14-08-2020,0.03859127,1,5,0.2
IT,15-08-2020,0.239570707,5,7,0.714285714
IT,16-08-2020,0.13475,2,3,0.666666667
IT,17-08-2020,0.103666667,1,4,0.25
IT,18-08-2020,0.116145833,3,5,0.6
IT,19-08-2020,0.138409091,1,1,1
IT,20-08-2020,0.294444444,1,2,0.5
IT,21-08-2020,0.158803013,2,6,0.333333333
IT,22-08-2020,0.134722222,2,4,0.5
IT,24-08-2020,0.072916667,1,3,0.333333333
IT,25-08-2020,0.172222222,3,3,1
IT,26-08-2020,0.112261905,2,5,0.4
IT,27-08-2020,0.115,2,3,0.666666667
IT,28-08-2020,0.138541667,2,2,1
IT,29-08-2020,0.00530303,1,10,0.1
IT,30-08-2020,0.164141414,1,5,0.2
IT,31-08-2020,0.057666667,2,8,0.25
IT,01-09-2020,0.210454545,5,6,0.833333333
IT,02-09-2020,0.208036616,4,6,0.666666667
IT,04-09-2020,-0.032857777,1,4,0.25
IT,05-09-2020,0.08968254,1,5,0.2
IT,06-09-2020,0.251941288,4,4,1
IT,07-09-2020,0.066340521,1,9,0.111111111
IT,08-09-2020,0.136572111,3,7,0.428571429
IT,09-09-2020,0.370707071,1,2,0.5
IT,12-09-2020,0.2875,3,1,3
IT,20-09-2020,0.154036458,2,2,1
IT,23-09-2020,0.116818182,2,3,0.666666667
IT,24-09-2020,0.191136364,4,1,4
IT,26-09-2020,0.2125,3,1,3
IT,27-09-2020,0.058333333,1,5,0.2
IT,02-10-2020,0.175,2,2,1
IT,07-10-2020,0.225,6,2,3
IT,10-10-2020,0.191666667,4,2,2
IT,12-10-2020,-0.086111111,2,4,0.5
IT,20-10-2020,0.070238095,6,8,0.75
IT,21-10-2020,0.266666667,4,2,2
IT,23-10-2020,0.2,2,6,0.333333333
IT,24-10-2020,0.10780303,4,16,0.25
IT,25-10-2020,0.103181818,4,10,0.4
IT,26-10-2020,0.237121212,1,1,1
IT,28-10-2020,0.039393939,1,5,0.2
IT,29-10-2020,0.120454545,2,7,0.285714286
IT,31-10-2020,0.179901515,3,7,0.428571429
IT,01-11-2020,0.375,2,2,1
IT,02-11-2020,0.025,1,7,0.142857143
IT,05-11-2020,0.038996212,1,7,0.142857143
IT,06-11-2020,0.0625,1,7,0.142857143
IT,07-11-2020,0.043154762,1,7,0.142857143
IT,08-11-2020,0.049305556,1,9,0.111111111
IT,09-11-2020,0.144444444,1,2,0.5
IT,11-11-2020,0.080357143,2,5,0.4
IT,14-11-2020,0.10481456,4,9,0.444444444
IT,15-11-2020,0.029545455,1,10,0.1
IT,18-11-2020,0.229166667,2,1,2
JM,21-03-2020,0.2,1,1,1
JM,22-03-2020,0.15,1,1,1
JM,23-03-2020,0.112020202,1,4,0.25
JM,25-03-2020,0.1,1,1,1
JM,26-03-2020,0.162045455,3,5,0.6
JM,30-03-2020,0.272222222,2,1,2
JM,10-04-2020,0.125,1,1,1
JM,28-04-2020,0.077777778,1,2,0.5
JM,02-05-2020,0.08875,1,3,0.333333333
JM,03-05-2020,0.038564213,1,2,0.5
JM,05-05-2020,0.258939394,3,1,3
JM,08-05-2020,0.241363636,2,3,0.666666667
JM,09-05-2020,0.11780303,1,3,0.333333333
JM,10-05-2020,0.162878788,1,1,1
JM,12-05-2020,0.130260417,1,6,0.166666667
JM,16-05-2020,0.178282828,1,3,0.333333333
JM,17-05-2020,0.188839173,1,2,0.5
JM,18-05-2020,0.209708193,1,2,0.5
JM,21-05-2020,0.139393939,1,2,0.5
JM,22-05-2020,0.148989899,1,2,0.5
JM,24-05-2020,0.188888889,2,1,2
JM,25-05-2020,0.163333333,1,2,0.5
JM,27-05-2020,0.125,1,1,1
JM,28-05-2020,0.141477273,1,1,1
JM,30-05-2020,0.303958333,3,2,1.5
JM,01-06-2020,0.098809524,1,3,0.333333333
JM,03-06-2020,0.170959596,4,2,2
JM,04-06-2020,0.133333333,1,2,0.5
JM,07-06-2020,0.115844156,1,1,1
JM,08-06-2020,0.070707071,1,2,0.5
JM,09-06-2020,0.197222222,1,2,0.5
JM,11-06-2020,0.254545455,2,1,2
JM,12-06-2020,0.215107323,4,2,2
JM,14-06-2020,0.279545455,1,1,1
JM,15-06-2020,-0.033333333,1,2,0.5
JM,16-06-2020,0.125,1,1,1
JM,19-06-2020,0.126641414,1,2,0.5
JM,20-06-2020,0.167272728,1,1,1
JM,22-06-2020,0.2125,1,1,1
JM,04-07-2020,0.066581633,1,3,0.333333333
JM,09-07-2020,0.20040404,2,1,2
JM,17-07-2020,0.15959596,1,2,0.5
JM,18-07-2020,0.205618687,2,1,2
JM,19-07-2020,0.230020666,2,1,2
JM,20-07-2020,0.072063492,1,2,0.5
JM,21-07-2020,0.42780303,2,1,2
JM,24-07-2020,0.103219697,1,2,0.5
JM,25-07-2020,0.067424242,1,1,1
JM,30-07-2020,0.109259259,1,2,0.5
JM,31-07-2020,0.230079365,1,1,1
JM,01-08-2020,0.145151515,1,2,0.5
JM,03-08-2020,0.181818182,1,1,1
JM,11-08-2020,0.331746032,2,1,2
JM,12-08-2020,0.244949495,2,1,2
JM,13-08-2020,0.162916667,1,4,0.25
JM,18-08-2020,0.084090909,1,4,0.25
JM,19-08-2020,0.225,1,1,1
JM,20-08-2020,0.093055556,1,5,0.2
JM,21-08-2020,-0.0625,1,3,0.333333333
JM,23-08-2020,0.069444444,1,4,0.25
JM,24-08-2020,0.264393939,2,1,2
JM,29-08-2020,0.093333333,2,5,0.4
JM,31-08-2020,0.3625,3,1,3
JM,02-09-2020,0.271180556,3,1,3
JM,03-09-2020,0.102951389,1,2,0.5
JM,06-09-2020,0.229464286,1,1,1
JM,07-09-2020,0.247272727,2,3,0.666666667
JM,09-09-2020,0.095572917,2,1,2
JM,14-09-2020,0.175,1,1,1
JM,19-09-2020,-0.190909091,1,1,1
JM,07-11-2020,0.141666667,1,1,1
JP,22-03-2020,-0.137121212,1,2,0.5
JP,24-03-2020,0.268636364,3,2,1.5
JP,25-03-2020,0.225,1,1,1
JP,26-03-2020,0.165625,1,3,0.333333333
JP,27-03-2020,0.380166667,4,1,4
JP,30-03-2020,0.291666667,1,1,1
JP,31-03-2020,-0.02125,1,3,0.333333333
JP,01-04-2020,0.146759259,1,2,0.5
JP,02-04-2020,0.327180989,2,2,1
JP,07-04-2020,0.103095238,2,4,0.5
JP,08-04-2020,0.098466435,2,4,0.5
JP,09-04-2020,0.022727273,1,5,0.2
JP,10-04-2020,0.073054109,1,8,0.125
JP,11-04-2020,0.022857143,1,6,0.166666667
JP,15-04-2020,0.122222222,1,2,0.5
JP,17-04-2020,0.058095238,1,4,0.25
JP,18-04-2020,0.292857143,1,2,0.5
JP,19-04-2020,0.029781746,2,8,0.25
JP,23-04-2020,0.409027778,2,1,2
JP,24-04-2020,0.24375,1,1,1
JP,26-04-2020,0.213888889,2,2,1
JP,27-04-2020,0.009876543,1,2,0.5
JP,29-04-2020,0.082954545,1,6,0.166666667
JP,01-05-2020,0.056022727,1,4,0.25
JP,02-05-2020,0.079353535,1,4,0.25
JP,03-05-2020,0.345833333,3,3,1
JP,05-05-2020,0.218796296,1,2,0.5
JP,07-05-2020,0.109375,1,3,0.333333333
JP,08-05-2020,0.213773148,2,4,0.5
JP,10-05-2020,0.140856482,2,4,0.5
JP,11-05-2020,0.066224748,1,3,0.333333333
JP,14-05-2020,0.215,2,3,0.666666667
JP,19-05-2020,0.177727273,1,3,0.333333333
JP,20-05-2020,0.058522727,2,2,1
JP,21-05-2020,0.268118687,3,4,0.75
JP,22-05-2020,0.311111111,2,1,2
JP,24-05-2020,0.165606061,2,4,0.5
JP,26-05-2020,0.144772727,2,3,0.666666667
JP,27-05-2020,0.216666667,1,2,0.5
JP,28-05-2020,0.116,1,4,0.25
JP,29-05-2020,0.16953125,3,5,0.6
JP,01-06-2020,-0.078051948,1,4,0.25
JP,02-06-2020,0.125555555,2,3,0.666666667
JP,04-06-2020,0.14510101,4,2,2
JP,06-06-2020,0.222361111,3,3,1
JP,07-06-2020,0.227220779,3,2,1.5
JP,08-06-2020,0.105597643,1,2,0.5
JP,09-06-2020,0.2725,6,2,3
JP,10-06-2020,0.14960101,8,2,4
JP,14-06-2020,0.224313131,2,1,2
JP,16-06-2020,0.172727273,2,1,2
JP,17-06-2020,0.215378788,1,1,1
JP,19-06-2020,0.297708333,2,2,1
JP,24-06-2020,0.072916667,2,2,1
JP,27-06-2020,0.190439394,2,3,0.666666667
JP,28-06-2020,0.292900433,4,3,1.333333333
JP,30-06-2020,0.234177715,3,3,1
JP,02-07-2020,0.249621212,1,1,1
JP,04-07-2020,-0.010273569,1,8,0.125
JP,07-07-2020,0.233564815,2,4,0.5
JP,09-07-2020,0.1575,1,1,1
JP,11-07-2020,0.26875,2,2,1
JP,13-07-2020,0.172048611,1,3,0.333333333
JP,19-07-2020,0.155026455,1,2,0.5
JP,21-07-2020,0.309040404,4,1,4
JP,22-07-2020,0.125031566,1,4,0.25
JP,23-07-2020,-0.018948413,2,3,0.666666667
JP,24-07-2020,0.114664051,2,6,0.333333333
JP,25-07-2020,0.255539773,1,3,0.333333333
JP,29-07-2020,0.16969697,1,1,1
JP,30-07-2020,0.100277778,1,2,0.5
JP,31-07-2020,0.103164983,1,4,0.25
JP,01-08-2020,0.063095238,1,4,0.25
JP,02-08-2020,0.025094697,1,5,0.2
JP,03-08-2020,0.245833333,2,2,1
JP,04-08-2020,0.022539683,2,5,0.4
JP,05-08-2020,0.07439899,1,4,0.25
JP,11-08-2020,0.209375,2,2,1
JP,12-08-2020,0.050429293,2,3,0.666666667
JP,13-08-2020,-0.056114719,1,5,0.2
JP,14-08-2020,0.077430556,2,6,0.333333333
JP,15-08-2020,0.058450765,1,5,0.2
JP,16-08-2020,-0.01950507,1,5,0.2
JP,17-08-2020,0.124074074,1,1,1
JP,18-08-2020,0.115066481,3,4,0.75
JP,19-08-2020,0.157470703,1,2,0.5
JP,21-08-2020,0.090008878,3,8,0.375
JP,22-08-2020,0.178181818,2,3,0.666666667
JP,24-08-2020,0.103888889,1,2,0.5
JP,26-08-2020,0.272395833,1,3,0.333333333
JP,28-08-2020,0.084570313,1,3,0.333333333
JP,31-08-2020,0.138888889,1,2,0.5
JP,01-09-2020,0.18379329,1,1,1
JP,06-09-2020,0.382481061,3,1,3
JP,07-09-2020,0.030491898,1,7,0.142857143
JP,09-09-2020,0.067708333,1,3,0.333333333
JP,12-09-2020,0.209814815,2,1,2
JP,22-09-2020,0.131481481,1,2,0.5
JP,10-10-2020,0.3493125,6,4,1.5
JP,16-10-2020,0.10050505,2,4,0.5
JP,22-10-2020,0.03452381,2,4,0.5
JP,25-10-2020,0.20625,2,2,1
JP,14-11-2020,0.211868687,2,1,2
KE,21-03-2020,0.158778259,3,6,0.5
KE,22-03-2020,0.219166667,4,6,0.666666667
KE,23-03-2020,-0.011388889,1,5,0.2
KE,24-03-2020,0.117971381,4,7,0.571428571
KE,25-03-2020,0.295634921,4,3,1.333333333
KE,26-03-2020,0.420625,4,1,4
KE,27-03-2020,0.342460317,4,3,1.333333333
KE,28-03-2020,0.145833333,2,7,0.285714286
KE,30-03-2020,0.299166667,3,3,1
KE,31-03-2020,0.250833333,3,2,1.5
KE,01-04-2020,0.270238095,5,2,2.5
KE,02-04-2020,0.248947483,3,3,1
KE,03-04-2020,0.283333333,2,2,1
KE,05-04-2020,0.225,1,2,0.5
KE,06-04-2020,0.178513709,2,4,0.5
KE,08-04-2020,0.380952381,1,2,0.5
KE,09-04-2020,0.166666667,2,2,1
KE,10-04-2020,0.293910714,6,4,1.5
KE,11-04-2020,0.245833333,4,3,1.333333333
KE,12-04-2020,0.171904762,2,3,0.666666667
KE,14-04-2020,0.146031746,3,4,0.75
KE,15-04-2020,0.176455026,2,1,2
KE,18-04-2020,-0.087777778,2,3,0.666666667
KE,27-04-2020,0.070183983,2,4,0.5
KE,28-04-2020,0.2,3,4,0.75
KE,29-04-2020,0.197108844,2,5,0.4
KE,30-04-2020,0.285227273,2,1,2
KE,01-05-2020,0.251190476,4,3,1.333333333
KE,02-05-2020,0.013888889,1,8,0.125
KE,03-05-2020,0.259791667,2,4,0.5
KE,04-05-2020,0.333249158,5,1,5
KE,05-05-2020,0.171022727,2,6,0.333333333
KE,06-05-2020,0.09537037,2,7,0.285714286
KE,07-05-2020,0.376111111,4,1,4
KE,08-05-2020,0.246428571,4,3,1.333333333
KE,09-05-2020,0.111485261,3,4,0.75
KE,11-05-2020,0.041785714,1,6,0.166666667
KE,12-05-2020,0.126697531,3,6,0.5
KE,14-05-2020,0.052777778,1,7,0.142857143
KE,16-05-2020,0.188484848,1,2,0.5
KE,17-05-2020,0.056060606,1,5,0.2
KE,18-05-2020,0.122323232,2,4,0.5
KE,19-05-2020,0.166666667,1,2,0.5
KE,20-05-2020,0.14375,2,4,0.5
KE,21-05-2020,0.0875,1,3,0.333333333
KE,22-05-2020,0.19392803,5,5,1
KE,23-05-2020,0.171439394,2,3,0.666666667
KE,25-05-2020,0.202222222,2,3,0.666666667
KE,26-05-2020,0.288571429,3,2,1.5
KE,27-05-2020,0.252083333,1,3,0.333333333
KE,29-05-2020,0.072474748,1,3,0.333333333
KE,30-05-2020,0.255555556,2,3,0.666666667
KE,31-05-2020,0.253636364,2,3,0.666666667
KE,01-06-2020,0.415277778,3,1,3
KE,02-06-2020,0.079924242,1,3,0.333333333
KE,03-06-2020,0.117361111,1,2,0.5
KE,08-06-2020,0.217171717,3,3,1
KE,09-06-2020,0.278686869,3,3,1
KE,10-06-2020,0.322222222,1,2,0.5
KE,11-06-2020,0.333238636,3,1,3
KE,12-06-2020,-0.04469697,1,2,0.5
KE,13-06-2020,0.027430556,1,5,0.2
KE,14-06-2020,0.208333333,1,2,0.5
KE,16-06-2020,0.032892677,2,8,0.25
KE,17-06-2020,0.203750469,2,3,0.666666667
KE,18-06-2020,0.257512626,4,2,2
KE,19-06-2020,0.05287037,1,5,0.2
KE,20-06-2020,0.31796875,2,2,1
KE,24-06-2020,0.027083333,1,3,0.333333333
KE,25-06-2020,0.116215729,2,4,0.5
KE,27-06-2020,0.172835498,4,3,1.333333333
KE,28-06-2020,-0.240740741,1,2,0.5
KE,29-06-2020,0.198757576,2,3,0.666666667
KE,30-06-2020,0.091414142,2,6,0.333333333
KE,01-07-2020,0.189372896,4,2,2
KE,02-07-2020,0.10978125,3,5,0.6
KE,04-07-2020,0.326,4,1,4
KE,07-07-2020,0.120052083,1,3,0.333333333
KE,10-07-2020,0.077988592,2,2,1
KE,11-07-2020,0.291041667,2,3,0.666666667
KE,12-07-2020,0.210037202,4,3,1.333333333
KE,14-07-2020,0.100046296,2,4,0.5
KE,17-07-2020,0.281203704,4,2,2
KE,18-07-2020,0.102003711,2,5,0.4
KE,19-07-2020,0.156944444,3,3,1
KE,20-07-2020,0.120601852,3,6,0.5
KE,21-07-2020,-0.014153439,2,7,0.285714286
KE,22-07-2020,0.073743292,2,6,0.333333333
KE,23-07-2020,-0.041268432,2,12,0.166666667
KE,24-07-2020,0.10031622,2,9,0.222222222
KE,25-07-2020,0.082374132,2,10,0.2
KE,27-07-2020,-0.058055556,2,5,0.4
KE,28-07-2020,0.18125,5,5,1
KE,29-07-2020,0.179383117,3,4,0.75
KE,30-07-2020,0.116893939,3,7,0.428571429
KE,31-07-2020,0.054166666,1,1,1
KE,01-08-2020,0.28292328,6,3,2
KE,02-08-2020,0.054359926,1,6,0.166666667
KE,03-08-2020,0.261941964,3,1,3
KE,04-08-2020,0.109722222,1,3,0.333333333
KE,11-08-2020,0.070530303,1,3,0.333333333
KE,12-08-2020,0.222326038,4,5,0.8
KE,13-08-2020,0.176641414,4,5,0.8
KE,14-08-2020,0.2,2,1,2
KE,15-08-2020,0.073111111,3,2,1.5
KE,16-08-2020,0.294444444,2,1,2
KE,17-08-2020,0.084305556,1,5,0.2
KE,18-08-2020,0.209271284,3,4,0.75
KE,19-08-2020,0.146953893,5,4,1.25
KE,20-08-2020,0.170454545,1,2,0.5
KE,21-08-2020,0.223441558,4,3,1.333333333
KE,22-08-2020,0.279861111,3,1,3
KE,23-08-2020,0.2,1,1,1
KE,24-08-2020,0.212690476,2,3,0.666666667
KE,26-08-2020,0.09265873,1,2,0.5
KE,27-08-2020,0.086444444,1,4,0.25
KE,28-08-2020,0.224242424,4,4,1
KE,29-08-2020,0.063888889,1,2,0.5
KE,31-08-2020,0.20787037,2,1,2
KE,03-09-2020,0.038858827,1,3,0.333333333
KE,04-09-2020,0.266964286,2,2,1
KE,05-09-2020,0.13,1,1,1
KE,06-09-2020,0.4,1,1,1
KE,07-09-2020,0.062222222,1,8,0.125
KE,08-09-2020,0.108928571,2,5,0.4
KE,09-09-2020,0.129444444,2,3,0.666666667
KE,10-09-2020,0.119365079,2,4,0.5
KE,12-09-2020,0.03125,1,3,0.333333333
KE,24-09-2020,0.191666667,3,3,1
KE,25-09-2020,0.0440625,2,4,0.5
KE,30-09-2020,0.206666667,1,4,0.25
KE,04-10-2020,0.125,2,2,1
KE,05-10-2020,0.223842593,4,4,1
KE,13-10-2020,0.0625,2,4,0.5
KE,22-10-2020,-0.070833333,2,10,0.2
KE,31-10-2020,0.2125,1,1,1
KE,05-11-2020,0.052777778,1,3,0.333333333
KE,09-11-2020,0.166666667,1,2,0.5
KE,12-11-2020,0.257142857,6,1,6
KE,13-11-2020,0.166666667,2,1,2
KE,14-11-2020,0.43031994,6,1,6
KE,16-11-2020,0.258125,3,2,1.5
KE,17-11-2020,0.066666667,1,2,0.5
KH,19-04-2020,0.015,1,1,1
KH,16-05-2020,0.323484848,1,2,0.5
KH,22-05-2020,0.308035715,1,1,1
KH,17-06-2020,0.229166666,3,3,1
KH,11-08-2020,-0.01875,1,1,1
KR,05-04-2020,0.066666667,1,3,0.333333333
KR,13-04-2020,0.006938244,2,6,0.333333333
KR,22-04-2020,-0.036571429,1,4,0.25
KR,26-04-2020,0.226809764,1,1,1
KR,29-04-2020,0.23125,2,2,1
KR,30-04-2020,0.180587121,2,4,0.5
KR,02-05-2020,0.123958334,1,1,1
KR,04-05-2020,0.051666667,1,4,0.25
KR,05-05-2020,0.05625,2,3,0.666666667
KR,07-05-2020,0.159018759,1,2,0.5
KR,11-05-2020,0.110984848,1,2,0.5
KR,14-05-2020,0.085858586,1,2,0.5
KR,18-05-2020,0.077777778,1,2,0.5
KR,20-05-2020,0.230934344,1,2,0.5
KR,22-05-2020,0.101767677,1,1,1
KR,23-05-2020,0.264285715,1,1,1
KR,25-05-2020,0.148863636,1,3,0.333333333
KR,27-05-2020,0.116071429,3,4,0.75
KR,11-06-2020,0.10625,1,1,1
KR,16-06-2020,0.108333333,1,1,1
KR,17-06-2020,0.274878247,1,3,0.333333333
KR,22-06-2020,0.226010101,1,2,0.5
KR,01-07-2020,0.082638889,1,3,0.333333333
KR,08-07-2020,0.284035353,2,1,2
KR,09-07-2020,0.3,1,1,1
KR,23-07-2020,0.243333333,2,1,2
KR,27-07-2020,0.185850694,2,2,1
KR,29-07-2020,0.101031746,1,2,0.5
KR,30-07-2020,0.262405303,3,1,3
KR,05-08-2020,0.170170455,2,2,1
KR,11-08-2020,0.090476191,1,3,0.333333333
KR,12-08-2020,0.06047619,1,2,0.5
KR,14-08-2020,0.166666667,1,2,0.5
KR,18-08-2020,0.172655123,3,4,0.75
KR,19-08-2020,0.295,3,2,1.5
KR,20-08-2020,0.112310606,2,6,0.333333333
KR,23-08-2020,0.097922078,1,4,0.25
KR,25-08-2020,0.048015873,1,3,0.333333333
KR,26-08-2020,0.217045455,1,3,0.333333333
KR,27-08-2020,0.388095238,2,1,2
KR,29-08-2020,-0.002076319,1,5,0.2
KR,31-08-2020,0.189583333,3,1,3
KR,07-09-2020,0.088111111,2,3,0.666666667
KR,24-09-2020,0.165367965,1,2,0.5
KR,27-09-2020,0.170833334,1,1,1
KR,08-10-2020,0.127083333,2,6,0.333333333
KR,11-10-2020,0.288769841,4,2,2
KR,12-10-2020,0.115,2,2,1
KR,21-10-2020,0.058333333,2,4,0.5
KW,12-04-2020,0.206944444,1,2,0.5
KW,23-04-2020,0.143560606,1,2,0.5
KW,04-05-2020,-0.088311689,1,1,1
KW,06-05-2020,0.25,1,1,1
KW,11-05-2020,0.131666667,1,4,0.25
KW,16-05-2020,0.25,1,1,1
KW,17-05-2020,0.406818182,2,1,2
KW,20-05-2020,0.066666667,1,3,0.333333333
KW,22-05-2020,0.16875,2,2,1
KW,27-05-2020,0.1578125,2,2,1
KW,28-05-2020,0.4,1,1,1
KW,29-05-2020,0.093333333,1,2,0.5
KW,02-06-2020,0.166666667,1,2,0.5
KW,07-06-2020,0.14,1,4,0.25
KW,14-06-2020,0.313888889,1,1,1
KW,15-06-2020,0.160714286,2,2,1
KW,20-06-2020,0.25,1,1,1
KW,27-06-2020,0.183333333,2,1,2
KW,28-06-2020,0.466666667,2,1,2
KW,29-06-2020,0.106060606,1,1,1
KW,07-07-2020,0.15,1,1,1
KW,10-07-2020,0.162727273,1,2,0.5
KW,11-07-2020,0.147222222,1,1,1
KW,17-07-2020,0.128484848,1,2,0.5
KW,25-07-2020,0.166666667,1,2,0.5
KW,30-07-2020,0.143287037,1,2,0.5
KW,11-08-2020,0.125,1,1,1
KW,14-08-2020,0.270833334,1,1,1
KW,17-08-2020,0.136143939,2,2,1
KW,18-08-2020,0.1,1,1,1
KW,23-08-2020,0.1,1,2,0.5
KW,27-08-2020,0.153409091,1,1,1
KW,01-09-2020,0.082407407,1,2,0.5
LA,20-08-2020,-0.1,1,1,1
LB,21-03-2020,0.275,1,1,1
LB,22-03-2020,0.260416667,1,1,1
LB,23-03-2020,0.302020202,4,2,2
LB,26-03-2020,0.083333333,1,2,0.5
LB,30-03-2020,0.2,1,1,1
LB,02-04-2020,0.105555556,1,5,0.2
LB,11-04-2020,0.378703704,2,1,2
LB,30-04-2020,0.25,1,1,1
LB,09-05-2020,0.341666667,2,2,1
LB,23-05-2020,0.183333334,1,1,1
LB,24-05-2020,0.45,1,1,1
LB,25-05-2020,0.121875,1,1,1
LB,28-05-2020,0.260416667,1,2,0.5
LB,01-06-2020,0.312222222,2,1,2
LB,05-08-2020,0.07875,1,3,0.333333333
LB,21-08-2020,0.133333333,1,1,1
LB,24-08-2020,0.15,1,1,1
LB,28-08-2020,0.223333334,1,1,1
LB,09-09-2020,0.278571429,1,1,1
LC,06-11-2020,0.15,1,1,1
LC,07-11-2020,0.25,1,2,0.5
LK,01-04-2020,0.175,1,1,1
LK,07-04-2020,0.25,1,1,1
LK,29-04-2020,0.304166667,1,1,1
LK,18-07-2020,0.305555556,1,2,0.5
LK,19-08-2020,0.425,1,1,1
LK,20-08-2020,0.165178572,1,3,0.333333333
LK,05-10-2020,0.364322917,2,2,1
LK,06-11-2020,0.176041667,1,1,1
LR,19-05-2020,0.183333333,2,1,2
LR,03-06-2020,0.017045455,1,2,0.5
LR,25-06-2020,0.125,1,2,0.5
LY,25-07-2020,0.109027778,1,1,1
MA,25-03-2020,0.16863426,1,1,1
MA,01-04-2020,0.19,1,1,1
MA,12-04-2020,0.364285715,1,1,1
MA,02-05-2020,0.112351191,1,1,1
MA,06-05-2020,0.444444444,2,1,2
MA,25-05-2020,0.313311688,2,1,2
MA,26-05-2020,0.13510101,1,2,0.5
MA,06-06-2020,0.180952381,1,1,1
MA,07-06-2020,0.280952381,1,1,1
MA,18-06-2020,0.096904762,1,2,0.5
MA,19-06-2020,0.145833334,1,1,1
MA,02-08-2020,0.234126984,1,2,0.5
MC,23-10-2020,0.163636364,2,2,1
MG,08-05-2020,0.325,1,1,1
MM,21-08-2020,0.1140625,1,1,1
MM,20-09-2020,0.125,1,1,1
MM,13-10-2020,0.25,2,2,1
MQ,22-07-2020,0.178125,1,1,1
MQ,27-07-2020,-0.1,1,1,1
MQ,29-07-2020,0.252840909,1,1,1
MQ,19-08-2020,0.285227273,1,1,1
MT,04-05-2020,0.318055556,1,1,1
MT,04-06-2020,0.125,1,1,1
MT,30-06-2020,0.221428571,1,1,1
MT,20-07-2020,0.216666667,1,1,1
MT,18-10-2020,0.083535354,4,2,2
MU,26-05-2020,0.104166667,1,1,1
MV,04-05-2020,0.14,2,1,2
MV,15-06-2020,0.208333334,1,1,1
MV,18-06-2020,0.140201823,1,1,1
MV,02-07-2020,0.252777778,1,2,0.5
MV,11-08-2020,0.141666666,1,1,1
MV,28-08-2020,0.466666667,1,1,1
MV,10-09-2020,0.338888889,1,1,1
MW,28-04-2020,0.182407408,1,1,1
MW,01-08-2020,0.16875,1,1,1
MX,23-03-2020,0.062743507,1,3,0.333333333
MX,24-03-2020,0.075,1,1,1
MX,27-03-2020,0.1,1,1,1
MX,01-04-2020,0.138888889,1,2,0.5
MX,02-04-2020,0.35,1,1,1
MX,18-04-2020,0.181818182,1,2,0.5
MX,22-04-2020,0.11625,1,3,0.333333333
MX,24-04-2020,0.185416667,1,1,1
MX,28-04-2020,0.102821869,4,5,0.8
MX,29-04-2020,0.13,2,3,0.666666667
MX,30-04-2020,0.20184624,4,5,0.8
MX,01-05-2020,0.304201389,4,2,2
MX,02-05-2020,0.104398148,1,5,0.2
MX,03-05-2020,0.010004783,4,10,0.4
MX,04-05-2020,0.133204703,3,8,0.375
MX,05-05-2020,0.193256012,5,11,0.454545455
MX,06-05-2020,-0.016553556,1,8,0.125
MX,07-05-2020,0.029924242,4,9,0.444444444
MX,08-05-2020,0.044047619,1,6,0.166666667
MX,09-05-2020,0,2,3,0.666666667
MX,10-05-2020,-0.072108844,2,5,0.4
MX,11-05-2020,0.070656566,3,7,0.428571429
MX,12-05-2020,-0.019351852,1,5,0.2
MX,14-05-2020,0.109936869,3,7,0.428571429
MX,16-05-2020,0.170238095,3,4,0.75
MX,17-05-2020,0.281186869,3,3,1
MX,19-05-2020,0.149551282,4,9,0.444444444
MX,20-05-2020,0.05388209,3,10,0.3
MX,21-05-2020,0.103077201,5,9,0.555555556
MX,22-05-2020,0.247916667,3,2,1.5
MX,23-05-2020,0.129978355,2,5,0.4
